Timestamp,Temperature (C),Pressure (hPa),Humidity (%),Latitude,Longitude,Altitude (m)
2024-06-07 03:53:15,24.043515625,985.9759828336239,37.46447641678062,"(-86.43016194934151, 108.58569906306013, 7875.466750263995)"
2024-06-07 03:53:16,24.04625,985.9812978446051,37.425781150824186,"(-82.20457059846342, 128.9680238351288, 4903.858936161038)"
2024-06-07 03:53:17,24.0487890625,985.9826107386834,37.409481887401476,"(44.456952905945826, -102.88367715940917, 2643.4301792996384)"
2024-06-07 03:53:18,24.0457421875,985.9888220737888,37.40427715209424,"(-88.58307429359662, -132.74456057154214, 6169.805460000191)"
2024-06-07 03:53:19,24.051328125,985.9856140240927,37.415612487792636,"(54.901210027570784, -113.45207320478707, 6522.8051120637465)"
2024-06-07 03:53:20,24.052500000000002,985.9808883626547,37.42706946994002,"(13.296447437725703, -110.53313520256445, 2532.361538389223)"
2024-06-07 03:53:21,24.04916015625,985.9760249501912,37.461063161092696,"(-70.18422887869929, 11.51214877717419, 1799.6366282189513)"
2024-06-07 03:53:22,24.055917968750002,985.9748530121216,37.46703512614724,"(41.2287110311467, -93.55305330260315, 8688.46320052672)"
2024-06-07 03:53:23,24.058359375000002,985.9775454267947,37.501199365260746,"(-21.782122164684026, 10.995377570478809, 9748.857921947723)"
2024-06-07 03:53:24,24.06109375,985.9777883792846,37.51298591145731,"(48.08553115556822, 88.6990557498055, 330.8198589405664)"
2024-06-07 03:53:25,24.063730468750002,985.9861733918979,37.502308525976694,"(59.03443265756067, 91.32295954606354, 6724.378570926733)"
2024-06-07 03:53:26,24.06646484375,985.9813444759753,37.50848421852722,"(-67.48470628064621, 173.54290962036214, 853.4367573448886)"
2024-06-07 03:53:27,24.06841796875,985.9824838174602,37.503276616720974,"(-22.50193671839797, 176.8377341323005, 8856.876720521073)"
2024-06-07 03:53:28,24.06998046875,985.9789997426757,37.52043314986634,"(76.40834732551488, -26.663549289656345, 1482.2377897594995)"
2024-06-07 03:53:29,24.07173828125,985.9812084551812,37.526408066857215,"(89.90115318738887, -32.9798084289568, 4216.268090835026)"
2024-06-07 03:53:30,24.0728125,985.9727903258777,37.53224199913459,"(-68.08557243673295, -1.5463258448970407, 3283.949774350936)"
2024-06-07 03:53:31,24.07427734375,985.9774485077546,37.549381894754255,"(-11.276723143652134, -166.93364913440843, 2.6791224620081877)"
2024-06-07 03:53:32,24.070253906250002,985.9805539652168,37.53835880349173,"(79.25305927866373, -96.34648846594678, 3537.1270460158066)"
2024-06-07 03:53:33,24.077109375,985.9729293994169,37.54435481326377,"(64.71038747353367, -88.66176445152362, 5736.009550195972)"
2024-06-07 03:53:34,24.0792578125,985.9763800732093,37.53357419606971,"(42.40531682900087, 171.8747923156718, 4254.719209346937)"
2024-06-07 03:53:35,24.085820312499997,985.9712049200192,37.54512206676021,"(75.2493901462968, 126.40564913267212, 1547.1280938375075)"
2024-06-07 03:53:36,24.083359375,985.9792789348227,37.56809949248581,"(83.57718526797328, 60.852617808221964, 3904.171663311766)"
2024-06-07 03:53:37,24.09041015625,985.9790376216744,37.619053876659976,"(70.45095561986184, -20.50896844966684, 3492.5207136441936)"
2024-06-07 03:53:38,24.09138671875,985.9770710020151,37.72036538481163,"(7.084419628965321, -178.5860132187502, 1.3769206705038783)"
2024-06-07 03:53:39,24.09255859375,985.982488112044,37.82740586572871,"(88.79226169558808, -151.2377429045417, 384.26423540129815)"
2024-06-07 03:53:40,24.0934375,985.9835922704386,37.93445852296766,"(21.507468459479995, -53.693236342934256, 9602.416485127298)"
2024-06-07 03:53:41,24.095097656249997,985.9854900284626,37.99671014257903,"(19.710555733401264, -46.49025759735031, 7398.85523280605)"
2024-06-07 03:53:42,24.09666015625,985.9870772221839,38.02518343560457,"(55.02660891534845, -100.59078289969922, 5938.784958465473)"
2024-06-07 03:53:43,24.09861328125,985.9949786408804,38.02559153782105,"(34.74054046712577, 157.344123603358, 6914.898390557989)"
2024-06-07 03:53:44,24.100468749999997,985.9822809843783,38.04287014612542,"(-25.929321866863702, 11.208104407703729, 8919.480675355284)"
2024-06-07 03:53:45,24.10173828125,985.9846271704654,38.06002831737503,"(28.05187733678771, 110.85357532342044, 2932.258859500904)"
2024-06-07 03:53:46,24.11271484375,985.987732480353,38.04333966958779,"(6.112428082214109, -175.62006283482646, 8665.768820978854)"
2024-06-07 03:53:47,24.1087890625,985.9877668616639,38.04356423162124,"(-62.095018785714686, -21.598532920416176, 2583.742850719458)"
2024-06-07 03:53:48,24.1057421875,985.9804515431977,38.077760522788914,"(36.84099971749505, 131.2985022288467, 5703.330991570685)"
2024-06-07 03:53:49,24.1065234375,985.9795542665929,38.1060862151408,"(68.45020653277592, 115.84555296782116, 2260.269665226923)"
2024-06-07 03:53:50,24.11220703125,985.9783464502103,38.16256897193655,"(-85.69725901798648, -36.026398359314214, 1377.4463059521381)"
2024-06-07 03:53:51,24.11298828125,985.9825214016248,38.16836780033605,"(-58.06802214913325, -137.99765959028272, 5116.275256109042)"
2024-06-07 03:53:52,24.1100390625,985.9941147332161,38.15752762075951,"(19.10964641275085, 62.57573221447217, 4877.681503017401)"
2024-06-07 03:53:53,24.1166015625,985.9990831769808,38.12968321233927,"(-61.81064394961578, 5.572298385217437, 8776.43383123179)"
2024-06-07 03:53:54,24.117968750000003,985.9949766726227,38.10743554184167,"(-75.02352069816354, 20.815064043478912, 9435.666804280152)"
2024-06-07 03:53:55,24.11962890625,985.9884200963543,38.10215007047172,"(56.335516930934006, -28.483914132130423, 7759.955456819183)"
2024-06-07 03:53:56,24.1162890625,985.9903173861147,38.06870325021881,"(14.737824514455056, -8.256707705846452, 4796.472915939242)"
2024-06-07 03:53:57,24.122265625,985.9934226036165,38.01259933888479,"(50.64752454236711, 37.936529597895316, 2280.154789674055)"
2024-06-07 03:53:58,24.1278515625,985.9969765399386,37.973317812476104,"(88.69433608902142, 150.2459628970073, 3449.856350721081)"
2024-06-07 03:54:00,24.12353515625,985.9822421188303,37.96783217897544,"(-61.02383739012676, 118.24695693683327, 7481.224208012771)"
2024-06-07 03:54:01,24.1244140625,985.985036776496,37.98490139010314,"(25.872361019020985, 62.969819458516724, 6772.399974791649)"
2024-06-07 03:54:02,24.12490234375,985.9798261065386,38.01315030499022,"(-30.05637059329547, 80.37334840479588, 1264.8624848862155)"
2024-06-07 03:54:03,24.131367187499997,985.9861746658588,38.0528707811839,"(51.64062673316815, -87.51966183954866, 6322.507300127452)"
2024-06-07 03:54:04,24.132832031249997,985.9806874359402,38.10386749252816,"(84.19807351276117, -45.327361028139194, 9729.091507389056)"
2024-06-07 03:54:05,24.13458984375,985.9761316526756,38.20002888176441,"(54.25460065322653, 97.90662965327277, 840.3919308889074)"
2024-06-07 03:54:06,24.13095703125,985.975406270545,38.26796974710732,"(48.14539018604563, -39.69634090628713, 312.8429240309183)"
2024-06-07 03:54:07,24.137714843749997,985.9691594649806,38.33038104412198,"(63.85919297413224, -48.992746929380985, 4826.318788269016)"
2024-06-07 03:54:08,24.138984375,985.974886911188,38.364499602220725,"(59.946055779382874, 169.89080905445485, 8171.418511770393)"
2024-06-07 03:54:09,24.1407421875,985.9720216917905,38.38179828457613,"(-72.79902272981124, -41.83196471095482, 3884.3610263757732)"
2024-06-07 03:54:10,24.147695312499998,985.9714682734433,38.38220970490624,"(-47.943982387472786, 135.04006691382864, 3622.5964837876422)"
2024-06-07 03:54:11,24.14876953125,985.9816473573222,38.388079318577255,"(-41.07704015401679, -22.946613186498183, 7364.789553106121)"
2024-06-07 03:54:12,24.1504296875,985.9784714805842,38.348929711363695,"(10.420086354225134, -177.27733665827893, 8901.431901376693)"
2024-06-07 03:54:13,24.145039062499997,985.9755385740292,38.29243688399074,"(-29.400534849730143, 10.354043565687022, 3482.7219816399124)"
2024-06-07 03:54:14,24.14974609375,985.9762979570147,38.28109557826102,"(31.846467578476933, -14.659172226515722, 2212.038870485624)"
2024-06-07 03:54:15,24.14474609375,985.9796797400626,38.24726125416341,"(20.644826497536442, 140.85492211514662, 9091.798345834608)"
2024-06-07 03:54:16,24.1454296875,985.9717079009778,38.25304342005319,"(-46.185893850351306, 1.3428435928849183, 8358.222942983653)"
2024-06-07 03:54:17,24.151015625,985.9701891139089,38.230613370610236,"(-69.26682337828294, -137.44746643048916, 7529.61007822282)"
2024-06-07 03:54:18,24.146015624999997,985.9701891139089,38.213700608916895,"(55.07491784870555, -116.94624963195102, 3140.664333841654)"
2024-06-07 03:54:19,24.151308593750002,985.9728115145521,38.16303454568046,"(-24.57217944982618, 5.402124354580053, 1130.4132745932461)"
2024-06-07 03:54:20,24.147480468749997,985.9782284341115,38.10130157873856,"(6.037949571287257, -140.0816563585975, 7209.681291339864)"
2024-06-07 03:54:21,24.1521875,985.9806787373456,38.04491701419663,"(-51.96433342729795, -1.3552256648549132, 922.0314444255007)"
2024-06-07 03:54:22,24.15169921875,985.9689808149373,38.01103062277319,"(63.7617092832825, 46.03433442988444, 3293.306229850488)"
2024-06-07 03:54:23,24.15296875,985.9611809573569,37.97751870828215,"(4.264280267936471, 8.266330105319867, 3032.520270452559)"
2024-06-07 03:54:24,24.155214843750002,985.9632496167161,37.94984533912499,"(72.06256955694005, -13.991409023769421, 4751.964237849722)"
2024-06-07 03:54:25,24.15177734375,985.9699084684056,37.92766094576901,"(77.5425880266306, -36.102239380448964, 2049.037704048374)"
2024-06-07 03:54:26,24.15275390625,985.9713224963984,37.89410471060679,"(-56.762796851623506, -48.34517943888045, 3241.706858109312)"
2024-06-07 03:54:27,24.15373046875,985.9744274542505,37.84930599256693,"(-18.483526088197223, 83.59438624923786, 3463.3324643531428)"
2024-06-07 03:54:28,24.15412109375,985.9773603782621,37.81564394314937,"(80.64968714769844, -88.09918419762657, 3430.7770856730444)"
2024-06-07 03:54:29,24.148828125,985.9696651348557,37.759359986283094,"(-12.046899151883594, 72.55359002539763, 2535.6015057788595)"
2024-06-07 03:54:30,24.154316406249997,985.9712176068421,37.70887780115215,"(73.73523933959461, -66.17075583347585, 8077.443548633294)"
2024-06-07 03:54:31,24.15509765625,985.9720106181286,37.65847235957125,"(-23.47559786290701, -175.92382774896996, 5461.190375585444)"
2024-06-07 03:54:32,24.161074218750002,985.971733659974,37.60250736769689,"(-68.87170746208761, -106.40717738705126, 2748.4866917578534)"
2024-06-07 03:54:33,24.15705078125,985.964692863619,37.557789841847985,"(-62.697087432541394, -54.50598193701401, 4515.146583660144)"
2024-06-07 03:54:34,24.15861328125,985.961205897517,37.50759336889682,"(19.30352266215354, 85.45497488768802, 2894.122383037131)"
2024-06-07 03:54:35,24.159296875,985.9599973821234,37.4908982982461,"(57.27822914993038, 79.23282465883904, 2207.7946428994233)"
2024-06-07 03:54:36,24.1598828125,985.9618603056272,37.496631381989,"(64.4605580555519, 50.76562812671685, 6647.7364126459815)"
2024-06-07 03:54:37,24.1591015625,985.9576854427728,37.502082002423,"(21.736651361684622, 113.68035163473593, 877.7401980289712)"
2024-06-07 03:54:38,24.15958984375,985.9660017474158,37.50779531511707,"(69.17484389785588, 175.17240979568686, 2827.4756526664646)"
2024-06-07 03:54:39,24.15939453125,985.9603078693167,37.496530432421096,"(-69.43850963819258, -77.91076414952359, 7875.12009751177)"
2024-06-07 03:54:40,24.15978515625,985.9514040075417,37.49661119199795,"(-79.71195797251282, -172.27839326611695, 5879.015572196003)"
2024-06-07 03:54:41,24.160078125,985.9506444903595,37.48544803378022,"(-42.19953609113326, 154.52051976353994, 9091.601417967726)"
2024-06-07 03:54:42,24.160664062499997,985.9457435024826,37.50240508196252,"(74.02305739799962, 75.04417488176131, 1925.7634770181398)"
2024-06-07 03:54:43,24.156640625,985.9488483206177,37.49699480845167,"(-14.552307912083123, 56.323717956750414, 6927.003502885222)"
2024-06-07 03:54:44,24.15712890625,985.9402548507346,37.4690376819653,"(-46.39216107488052, 157.2709707640755, 3001.0693177582084)"
2024-06-07 03:54:45,24.162617187499997,985.9401162631679,37.4410854289075,"(-42.116813988292044, -90.7017012327457, 5814.864427522637)"
2024-06-07 03:54:46,24.1583984375,985.9442910780715,37.43002686276692,"(-88.90650821869363, 85.62914949811704, 4697.402666839739)"
2024-06-07 03:54:47,24.159375,985.9372499221329,37.41900933420766,"(74.22057474508418, 170.1946975154554, 7967.339059079982)"
2024-06-07 03:54:48,24.15966796875,985.9381813509508,37.391025393313306,"(27.495127931193366, -166.61490347449944, 5830.753530713595)"
2024-06-07 03:54:49,24.15966796875,985.936490358264,37.3798090268228,"(-42.50459766646677, 92.2634446037959, 1980.5320111727053)"
2024-06-07 03:54:50,24.15986328125,985.9438752854679,37.379849307336656,"(45.1144597303566, 155.81800818025204, 1330.953334575181)"
2024-06-07 03:54:52,24.15408203125,985.9447734427046,37.368472648538926,"(-8.708773393761163, 119.50522816782973, 1879.6357100661987)"
2024-06-07 03:54:53,24.158203125,985.9436701197676,37.35146969315451,"(78.1034630906639, -108.4270740775404, 8203.4759376817)"
2024-06-07 03:54:54,24.1528125,985.9475011539462,37.351389184145475,"(9.674798689511036, 136.7235468569679, 1786.9416137955075)"
2024-06-07 03:54:55,24.15291015625,985.9461206504411,37.34019583095709,"(43.02937818668997, -119.50465970203919, 3067.980526524269)"
2024-06-07 03:54:56,24.1526171875,985.9434982277493,37.32331676449873,"(-64.9294018216785, -24.371882965479728, 7237.371267997575)"
2024-06-07 03:54:57,24.15732421875,985.9425667892949,37.32325642030909,"(88.35692951089058, 4.926489797913092, 3757.169315262586)"
2024-06-07 03:54:58,24.15791015625,985.9545755721769,37.3289831498558,"(-89.16354147209367, -157.24724287802144, 2530.6319617872864)"
2024-06-07 03:54:59,24.1591796875,985.9501568938796,37.33485095151814,"(86.25583248562222, 62.1552802286661, 2525.3068922626685)"
2024-06-07 03:55:00,24.15986328125,985.9523302573351,37.35181186333568,"(-77.00871154298183, 110.11030322647036, 4472.470684071205)"
2024-06-07 03:55:01,24.1553515625,985.9471186722341,37.3350923982515,"(85.0346786591335, 10.071215907642625, 2214.683407803156)"
2024-06-07 03:55:02,24.1545703125,985.9463258370291,37.31811318511586,"(-27.209738184954894, 43.558576195499825, 2883.0771467966574)"
2024-06-07 03:55:03,24.154375,985.9507778547522,37.273233129052976,"(52.35594121430864, -101.39609488948155, 7766.6941665959375)"
2024-06-07 03:55:04,24.154375,985.9507778547522,37.23961164902552,"(-60.57645558719587, 176.0041561349302, 7539.2149095945915)"
2024-06-07 03:55:05,24.148691406250002,985.9452225156992,37.20585691707497,"(50.07929597990429, -146.31774222677677, 7456.308252896058)"
2024-06-07 03:55:06,24.153203124999997,985.9504340624352,37.16654923115909,"(-46.63431643599078, -15.941719619190678, 12.742571162737137)"
2024-06-07 03:55:07,24.1483984375,985.9493640380801,37.144189488904466,"(80.75607926051441, 117.72820252627344, 3972.8857410573814)"
2024-06-07 03:55:08,24.14369140625,985.9486044920989,37.116254263869855,"(63.85737417702694, 173.33238912826943, 3068.4764962029653)"
2024-06-07 03:55:09,24.148691406250002,985.9502954804564,37.10505752898025,"(-59.351842584114735, 178.69144213874813, 4706.56874188331)"
2024-06-07 03:55:10,24.14908203125,985.9447734427046,37.0995395283591,"(43.00646311883489, -66.33252202639393, 946.9165745702624)"
2024-06-07 03:55:11,24.1483984375,985.9527460119455,37.12179285156521,"(87.0083107626578, -166.28037219583715, 7722.293220467763)"
2024-06-07 03:55:12,24.14310546875,985.9518145666095,37.138529928535014,"(59.55848619073123, -171.0480406718776, 3114.140973983023)"
2024-06-07 03:55:13,24.141835937499998,985.9511602632733,37.13826949354735,"(-25.7398944734057, -72.69971208730837, 1091.914387861488)"
2024-06-07 03:55:14,24.141054687500002,985.9554403031779,37.11011522667704,"(-86.79780313731384, -144.45391904024524, 4953.602877794947)"
2024-06-07 03:55:15,24.139296875,985.9498515871745,37.09855874881039,"(84.83101634785342, 88.6846939323537, 1667.3212193790887)"
2024-06-07 03:55:16,24.1383203125,985.9433648279042,37.075968870380606,"(-77.29590363641421, 132.90433785507184, 9820.945241052737)"
2024-06-07 03:55:17,24.13802734375,985.9491972144127,37.070311930641516,"(-16.913882536396827, 107.27194034743565, 926.2625089474286)"
2024-06-07 03:55:18,24.13685546875,985.9454713987831,37.081265899730376,"(74.68212468270389, -67.11364617040172, 1081.9319490816915)"
2024-06-07 03:55:19,24.13126953125,985.9469903911433,37.092340622587315,"(31.87044367584859, -111.98904304140808, 1795.692895094594)"
2024-06-07 03:55:20,24.12951171875,985.9481654185188,37.08638298865085,"(-7.4123042417299985, 105.9449603474273, 6224.7783574330515)"
2024-06-07 03:55:21,24.12931640625,985.9458535049475,37.10873389767568,"(88.20459088673161, 79.36676716993395, 2385.4725094620067)"
2024-06-07 03:55:22,24.134511718749998,985.9481654185188,37.10877393362309,"(-49.720445368159716, -17.42967360456123, 6197.947871297996)"
2024-06-07 03:55:23,24.134999999999998,985.9361903126567,37.10887402416406,"(34.86764694551958, 85.67049532250923, 6368.705951054503)"
2024-06-07 03:55:24,24.13009765625,985.9381917385494,37.11449229296824,"(-62.64267435766248, 61.04755708838752, 5227.173610101592)"
2024-06-07 03:55:25,24.130390624999997,985.9391231893263,37.114552355258624,"(-43.3165031821855, 11.788278426441906, 3980.0760319503015)"
2024-06-07 03:55:26,24.13009765625,985.9331189102433,37.10889404238753,"(88.12057102273369, -50.69388160625337, 8096.6594811982195)"
2024-06-07 03:55:27,24.13,985.9378812550028,37.092080478751555,"(-87.03914848093432, 22.713949932899453, 753.9298395921356)"
2024-06-07 03:55:28,24.135390625,985.9340503562718,37.07536874575513,"(-80.62247222552551, -74.9043208950434, 1350.3852385398375)"
2024-06-07 03:55:29,24.130878906249997,985.9305299267555,37.05867874902106,"(-87.89962486809065, 103.96991801070226, 6405.145927917919)"
2024-06-07 03:55:30,24.131855468749997,985.930252830284,37.05887871473817,"(-17.892558906126226, 35.15269576204872, 9269.20322952067)"
2024-06-07 03:55:31,24.13734375,985.9267323671324,37.070171916522355,"(-65.67117760933513, 65.75307798395934, 8970.774286763512)"
2024-06-07 03:55:32,24.13341796875,985.9335295492415,37.07598887512992,"(-41.34766359016569, 164.37807338612288, 3339.4433247327506)"
2024-06-07 03:55:33,24.1341015625,985.9340119433655,37.08732341455699,"(-39.23394963955922, -159.99884303783233, 9533.386222688914)"
2024-06-07 03:55:34,24.133808593749997,985.9330805058037,37.07606889451112,"(-87.4962480113592, 94.20645057093816, 6325.494986832118)"
2024-06-07 03:55:35,24.133808593749997,985.939844354341,37.08166603976299,"(85.32696840986, 76.14538229911875, 4828.321123962436)"
2024-06-07 03:55:36,24.12802734375,985.9373605049676,37.053522352410255,"(28.84317718267991, 152.81105142927896, 4160.9500402667745)"
2024-06-07 03:55:37,24.12734375,985.9385690470407,37.036594661933144,"(-52.976449302708915, 44.172147568840586, 8548.504389832213)"
2024-06-07 03:55:38,24.12802734375,985.9458152969022,36.986382023484325,"(-52.20398515981935, -51.171023615410434, 5418.902167702487)"
2024-06-07 03:55:39,24.12861328125,985.9426053146497,36.98090807198624,"(33.47858712488441, -22.830423062154182, 7750.493987411561)"
2024-06-07 03:55:40,24.1341015625,985.9323209799114,36.95863486279396,"(-38.78699583027304, 162.39751601577643, 2293.2088560816765)"
2024-06-07 03:55:42,24.12978515625,985.9311123973524,36.953181762977465,"(65.55709732523448, 142.86758007826774, 5473.905383962223)"
2024-06-07 03:55:43,24.1348828125,985.931422875163,36.958794490372334,"(-18.47014321020103, -70.28895945546819, 3427.616969550802)"
2024-06-07 03:55:44,24.13439453125,985.9332524160969,36.99225550283991,"(34.184119431645485, 99.18801307306109, 9940.139944215443)"
2024-06-07 03:55:45,24.12939453125,985.9332524160969,36.981067776889375,"(-48.022325562545575, 21.968857704218692, 9773.412462570015)"
2024-06-07 03:55:46,24.129296875,985.9397057960142,36.99782969490825,"(61.9234154500144, 24.59951852348388, 6985.414047350914)"
2024-06-07 03:55:47,24.134785156249997,985.9395672330896,37.03149878012734,"(66.95313303809525, 15.714707636173216, 9714.724306989174)"
2024-06-07 03:55:48,24.13537109375,985.9380481751841,37.09318113165016,"(-75.59432132909694, -38.19828478426086, 2534.5574278613035)"
2024-06-07 03:55:49,24.13634765625,985.9462258989262,37.17736937556525,"(-23.168532769919466, 179.61541229395186, 137.81965898145398)"
2024-06-07 03:55:50,24.13712890625,985.9436368102503,37.267166969943126,"(-89.23217131417903, 140.66240040996848, 5775.380852031798)"
2024-06-07 03:55:51,24.138691406249997,985.9384585641628,37.34596347048741,"(-46.4443918714235, -109.99854811324239, 5272.596198884523)"
2024-06-07 03:55:52,24.140644531249997,985.9395951172036,37.39683535425653,"(19.798078387918224, 103.75171913831258, 6697.804630339563)"
2024-06-07 03:55:53,24.145937500000002,985.9405265453321,37.41933185650342,"(-45.194942919806245, 154.0094458778437, 2949.7665185031697)"
2024-06-07 03:55:54,24.14123046875,985.9431489747959,37.43622149436872,"(-11.818526850139392, -2.4741162644711494, 4389.9859922552505)"
2024-06-07 03:55:55,24.1419140625,985.9453223120727,37.49247302680322,"(-14.770689348563394, 173.5615120211168, 7531.5743014257)"
2024-06-07 03:55:56,24.147207031249998,985.9411807237784,37.62728019719666,"(-55.36444830832685, -6.671260908291856, 5974.192711276598)"
2024-06-07 03:55:57,24.142109374999997,985.9459432657866,37.82397163161782,"(58.012429460681744, 77.77416370829485, 4611.911840313232)"
2024-06-07 03:55:58,24.1426953125,985.9376600747978,38.00978934535763,"(-66.23517342382858, 82.00956904560576, 4440.647465751851)"
2024-06-07 03:55:59,24.1419140625,985.9301032724625,38.11100593751763,"(26.716434724285733, -89.54370369281234, 6570.764892606748)"
2024-06-07 03:56:00,24.14123046875,985.9330029696021,38.155941101162306,"(0.7413687243072218, -83.24114072099665, 808.3070936175196)"
2024-06-07 03:56:01,24.14171875,985.9396283474656,38.133502660790505,"(-68.56371193244391, 68.3537377526012, 5444.405557979444)"
2024-06-07 03:56:02,24.147207031249998,985.9411807237784,38.127970291013156,"(-69.454603336836, -136.09449286270205, 4969.61452829676)"
2024-06-07 03:56:03,24.14240234375,985.9451836890688,38.122376699427505,"(24.605887329388764, 137.29395276661091, 5346.293427481224)"
2024-06-07 03:56:04,24.147402343750002,985.9384196602804,38.07167493630644,"(-58.599650802408966, -120.81233842303325, 2251.975192570217)"
2024-06-07 03:56:05,24.14759765625,985.9441136335462,38.03792361099771,"(54.431573796838165, 102.94255434542072, 6703.587068001915)"
2024-06-07 03:56:06,24.14318359375,985.9409034554969,38.02678368477154,"(5.178717290028459, 69.18100897837834, 3530.1318332966534)"
2024-06-07 03:56:07,24.14896484375,985.9416962368036,37.98190490952969,"(25.93204991378684, -60.80331773449424, 3452.0810959406476)"
2024-06-07 03:56:08,24.1492578125,985.9477007105473,37.93693668205967,"(81.46455051182068, -169.20496526766905, 6780.883712748517)"
2024-06-07 03:56:09,24.14896484375,985.9501513147364,37.84123054563009,"(15.264259579419914, -63.74996430095797, 1227.86708295035)"
2024-06-07 03:56:10,24.149453125,985.9584677737537,37.712021866457434,"(13.949620383616974, -156.8566746285501, 5419.159687854791)"
2024-06-07 03:56:11,24.150234375,985.9558785376712,37.64475959710639,"(-18.14552585787027, -111.57403802564944, 2018.430597707973)"
2024-06-07 03:56:12,24.150136718749998,985.9521860157073,37.571728558226994,"(-40.59220604260254, -165.2729619472119, 7210.2945742981365)"
2024-06-07 03:56:13,24.14974609375,985.9560171701213,37.54918963179459,"(-59.04502827280494, 56.75983585411586, 6205.335717813806)"
2024-06-07 03:56:14,24.14974609375,985.9543261498927,37.4986707706013,"(1.011123703003591, 141.95557879450246, 2808.6133032050566)"
2024-06-07 03:56:15,24.14994140625,985.9549471049355,37.44259802398814,"(-10.164500683029871, -120.37060950641022, 726.9014127289208)"
2024-06-07 03:56:16,24.151015625,985.954980305448,37.375510179083676,"(13.499493018321331, -132.60470495856026, 7084.039899611261)"
2024-06-07 03:56:17,24.15150390625,985.954841660029,37.330753627471914,"(-51.51674639691793, -40.99413676740562, 1952.377008125964)"
